# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /Users/dveen5/Library/R/4.0/library/cmdstanr/logistic.data.json
# init = 2 (Default)
# random
#   seed = 793963399
# output
#   file = /var/folders/l_/g3sbvqqs3fjbln3tv95bwtbc0000gp/T/RtmpjnRyRe/logistic-202012301656-1-33579a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
-65.94,1,0.769992,3,7,0,67.417,0.200308,-1.00047,-0.0921783,0.892315,-0.531145,-0.195626,-0.298296,-0.362619,-1.24129,-0.773526,-0.467631,-0.377496,-0.972888,-0.631107,-0.288069,-0.331329,-0.409985,-0.190976,-0.197468,-0.288559,-1.63403,-0.62232,-0.205336,-0.0362203,-0.191819,-0.79654,-0.456623,-0.0848829,-0.301818,-1.55648,-0.343796,-0.504254,-0.747469,-1.06682,-0.661785,-0.432526,-0.217157,-0.0305314,-0.453642,-0.411182,-0.592777,-0.226129,-0.0664322,-0.911334,-0.879336,-1.32509,-0.378276,-1.21554,-0.264346,-0.382095,-0.166058,-0.321081,-0.312859,-1.31644,-0.264473,-0.763723,-0.503881,-0.258171,-0.189434,-0.440348,-0.731262,-0.90542,-2.01634,-0.958069,-0.595633,-0.88342,-0.0892598,-0.563364,-1.96565,-0.493054,-0.277218,-0.770697,-0.46291,-1.0017,-0.41362,-0.220389,-1.97518,-1.00316,-1.28375,-0.242325,-0.740803,-0.45686,-0.754827,-0.297549,-0.0599281,-0.0624335,-0.311516,-0.201233,-0.0557185,-1.70383,-0.67421,-0.523672,-1.828,-0.154361,-0.207293,-1.65885,-0.798079,-0.255827,-0.486546,-1.73543,-0.506932,-1.09106,-0.464458,-0.368479
-68.0385,0.900034,0.769992,2,3,0,68.2092,0.0180791,-1.07538,-0.074241,1.03814,-0.607874,-0.130785,-0.306554,-0.282343,-1.23017,-0.853571,-0.384015,-0.433995,-1.12239,-0.708245,-0.290022,-0.225608,-0.345696,-0.197566,-0.19074,-0.308846,-1.57054,-0.726741,-0.217776,-0.0304913,-0.191363,-0.917202,-0.541292,-0.0821725,-0.230842,-1.44026,-0.359469,-0.573525,-0.695393,-1.2859,-0.737785,-0.462018,-0.156054,-0.0272336,-0.395312,-0.494258,-0.64185,-0.172998,-0.0589191,-1.06998,-0.796451,-1.57349,-0.498335,-1.14126,-0.287337,-0.292687,-0.111236,-0.3598,-0.336383,-1.17613,-0.299322,-0.657734,-0.552908,-0.285476,-0.128661,-0.559723,-0.83842,-0.971001,-2.39512,-0.858368,-0.691924,-0.734099,-0.0837835,-0.443933,-2.04218,-0.525554,-0.306344,-0.658752,-0.514491,-1.25227,-0.357519,-0.165531,-2.31721,-0.940483,-1.13869,-0.25447,-0.653772,-0.551765,-0.854937,-0.204366,-0.0376621,-0.0348956,-0.337005,-0.20116,-0.0497307,-2.0836,-0.569339,-0.460156,-2.19809,-0.115135,-0.153122,-1.68769,-0.710059,-0.270949,-0.54388,-1.70786,-0.595982,-1.18651,-0.371043,-0.419155
-65.6784,1,0.769992,2,3,0,68.9268,0.390724,-0.407599,-0.538647,0.42519,-0.550333,-0.642678,-0.856249,-0.415121,-0.898871,-0.506339,-0.717537,-0.16182,-0.53248,-0.969826,-0.278614,-0.606377,-0.769766,-0.62379,-0.429121,-0.266663,-1.48156,-0.377297,-0.255112,-0.254026,-0.230172,-0.426101,-0.194952,-0.181733,-0.527032,-1.46952,-0.281134,-0.42481,-0.495123,-0.424209,-0.378934,-0.479365,-0.580826,-0.0714365,-0.530194,-0.207453,-0.958307,-0.256822,-0.397125,-0.543663,-1.2712,-0.677886,-0.262428,-1.01661,-0.490547,-0.744941,-0.398898,-0.329246,-0.349679,-1.23593,-0.289523,-0.807077,-0.33843,-0.505493,-0.597829,-0.13922,-0.672364,-1.21734,-0.902561,-0.894384,-0.530735,-0.781525,-0.112828,-1.28071,-1.82391,-0.619719,-0.268487,-1.32011,-0.457518,-0.327904,-0.624461,-0.670548,-1.2045,-0.731327,-0.935903,-0.58144,-0.8946,-0.479335,-0.893708,-0.831394,-0.229197,-0.485563,-0.408504,-0.403414,-0.246366,-0.671423,-0.895084,-0.863662,-0.878278,-0.24074,-0.507963,-1.12273,-0.532156,-0.419088,-0.321213,-1.30038,-0.364698,-1.24794,-0.880187,-0.424464
-66.3983,0.962626,0.769992,2,3,0,67.5089,0.169327,-0.480939,0.126546,0.655896,-0.574861,-0.292723,-0.302217,-0.552723,-1.24681,-0.615304,-0.605581,-0.624627,-0.798882,-0.518217,-0.355237,-0.348126,-0.623421,-0.285887,-0.256456,-0.427682,-1.11985,-0.701312,-0.375437,-0.113718,-0.314889,-0.740505,-0.711455,-0.235187,-0.485188,-0.963756,-0.420297,-0.578687,-1.00049,-1.01636,-0.623504,-0.440308,-0.374002,-0.162407,-0.745317,-0.702557,-0.449234,-0.519008,-0.145361,-0.814577,-0.809381,-1.03593,-0.837943,-1.02613,-0.386963,-0.476499,-0.313316,-0.48744,-0.42421,-0.851945,-0.478836,-0.745307,-0.540183,-0.400753,-0.308527,-0.888551,-0.644812,-0.497417,-1.39401,-0.860131,-0.637538,-0.691592,-0.238955,-0.488332,-1.528,-0.43661,-0.461309,-0.654645,-0.514376,-1.14127,-0.694331,-0.410204,-1.23256,-1.03142,-0.876705,-0.32812,-0.778612,-0.648675,-0.593242,-0.325411,-0.225314,-0.140267,-0.418827,-0.288725,-0.154788,-1.41192,-0.672881,-0.717914,-1.3487,-0.450155,-0.409677,-1.44573,-0.888884,-0.366299,-0.56846,-1.27779,-0.657157,-0.575535,-0.536715,-0.511397
-67.1357,0.983879,0.769992,3,7,0,68.733,0.816867,-0.76832,-0.559529,0.608073,-0.365667,-0.636181,-0.513329,-0.479885,-1.2383,-0.44183,-0.815187,-0.0949984,-0.476588,-0.718664,-0.173352,-0.763252,-0.78264,-0.294002,-0.229255,-0.149241,-2.15583,-0.266089,-0.120824,-0.0703244,-0.117501,-0.350388,-0.117848,-0.0635635,-0.549728,-2.20194,-0.180315,-0.280674,-0.637556,-0.366244,-0.303878,-0.326105,-0.554045,-0.0176887,-0.56571,-0.114718,-0.731718,-0.24724,-0.13814,-0.451869,-1.56001,-0.649051,-0.114228,-1.46382,-0.2502,-0.835641,-0.381096,-0.177811,-0.200177,-1.88087,-0.139186,-1.08422,-0.242563,-0.247411,-0.574772,-0.0732559,-0.519023,-1.1306,-1.0141,-1.25332,-0.363719,-1.20258,-0.0441129,-1.51655,-2.43286,-0.448823,-0.138698,-1.62399,-0.300801,-0.255171,-0.630079,-0.59863,-1.32653,-1.02602,-1.54263,-0.300881,-1.12075,-0.267432,-0.708771,-0.935585,-0.148482,-0.365556,-0.229519,-0.205908,-0.0778003,-0.668732,-1.1346,-0.922161,-0.917362,-0.196328,-0.460934,-1.63265,-0.758343,-0.220037,-0.218554,-1.95851,-0.228112,-1.22739,-1.00266,-0.237853
-65.5924,0.955412,0.769992,2,3,0,68.2206,0.603108,-0.902614,-0.409194,0.959858,-0.426872,-0.318415,-0.388213,-0.362195,-1.44672,-0.475437,-0.649889,-0.141532,-0.618321,-0.711279,-0.148058,-0.389773,-0.669951,-0.238274,-0.160928,-0.157097,-2.09165,-0.366968,-0.124614,-0.0370353,-0.101578,-0.459863,-0.191562,-0.0532429,-0.390054,-1.95421,-0.173944,-0.337226,-0.727058,-0.613584,-0.354563,-0.307727,-0.33638,-0.0139799,-0.55524,-0.191923,-0.648307,-0.199063,-0.0776715,-0.618079,-1.40418,-0.954883,-0.250016,-1.43999,-0.246658,-0.564624,-0.201437,-0.20967,-0.203472,-1.57983,-0.173251,-0.91805,-0.268781,-0.255761,-0.301704,-0.165155,-0.601607,-0.970412,-1.5726,-1.1344,-0.454814,-0.911256,-0.0364562,-1.0369,-2.76557,-0.403605,-0.162039,-1.29194,-0.327505,-0.527892,-0.59376,-0.402175,-1.78179,-1.07927,-1.30278,-0.2583,-1.00274,-0.382,-0.745865,-0.487517,-0.0737531,-0.117943,-0.231168,-0.162253,-0.0486561,-1.22447,-0.916234,-0.846318,-1.46427,-0.152718,-0.306803,-1.93585,-0.738999,-0.205885,-0.260789,-2.05075,-0.31822,-1.11619,-0.731258,-0.281376
-68.441,0.663497,0.769992,3,7,0,72.0023,0.344896,-0.561779,-0.203547,1.42065,-0.580127,-0.151556,-0.34363,-0.278164,-1.89932,-0.312429,-0.61434,-0.246453,-0.595891,-0.742232,-0.0912944,-0.0975188,-0.928027,-0.339988,-0.109024,-0.181566,-1.65388,-0.526166,-0.188885,-0.0436297,-0.0894989,-0.479157,-0.391693,-0.0863628,-0.343458,-1.11429,-0.130704,-0.440407,-1.02575,-0.923069,-0.288667,-0.245858,-0.267477,-0.0294509,-0.863028,-0.489823,-0.498984,-0.237659,-0.0802906,-0.756198,-1.40337,-1.16479,-1.34865,-1.25189,-0.386417,-0.383639,-0.11139,-0.349637,-0.233626,-0.755171,-0.378137,-0.666483,-0.233001,-0.477836,-0.17178,-0.670948,-0.667935,-0.492012,-1.89422,-0.869151,-0.652392,-0.342872,-0.0389722,-0.592725,-3.43634,-0.287836,-0.268428,-0.967969,-0.367948,-1.17951,-0.969248,-0.470945,-1.89528,-1.1445,-0.536009,-0.327767,-0.966093,-0.924906,-0.740572,-0.174157,-0.0752206,-0.0423555,-0.288634,-0.149675,-0.0610334,-1.98037,-0.683828,-1.1941,-1.99361,-0.236507,-0.325198,-2.36505,-0.639433,-0.257501,-0.284724,-1.839,-0.567454,-0.582066,-0.568281,-0.483605
-68.441,0.693425,0.769992,1,1,0,70.714,0.344896,-0.561779,-0.203547,1.42065,-0.580127,-0.151556,-0.34363,-0.278164,-1.89932,-0.312429,-0.61434,-0.246453,-0.595891,-0.742232,-0.0912944,-0.0975188,-0.928027,-0.339988,-0.109024,-0.181566,-1.65388,-0.526166,-0.188885,-0.0436297,-0.0894989,-0.479157,-0.391693,-0.0863628,-0.343458,-1.11429,-0.130704,-0.440407,-1.02575,-0.923069,-0.288667,-0.245858,-0.267477,-0.0294509,-0.863028,-0.489823,-0.498984,-0.237659,-0.0802906,-0.756198,-1.40337,-1.16479,-1.34865,-1.25189,-0.386417,-0.383639,-0.11139,-0.349637,-0.233626,-0.755171,-0.378137,-0.666483,-0.233001,-0.477836,-0.17178,-0.670948,-0.667935,-0.492012,-1.89422,-0.869151,-0.652392,-0.342872,-0.0389722,-0.592725,-3.43634,-0.287836,-0.268428,-0.967969,-0.367948,-1.17951,-0.969248,-0.470945,-1.89528,-1.1445,-0.536009,-0.327767,-0.966093,-0.924906,-0.740572,-0.174157,-0.0752206,-0.0423555,-0.288634,-0.149675,-0.0610334,-1.98037,-0.683828,-1.1941,-1.99361,-0.236507,-0.325198,-2.36505,-0.639433,-0.257501,-0.284724,-1.839,-0.567454,-0.582066,-0.568281,-0.483605
-67.9245,0.988772,0.769992,2,7,0,70.8268,0.00489166,-1.14125,-0.179573,0.458426,-0.574344,-0.274266,-0.442398,-0.367174,-0.729168,-1.22941,-0.382574,-0.41599,-1.21811,-0.752316,-0.593439,-0.657162,-0.236337,-0.218262,-0.393119,-0.40722,-1.49908,-0.668149,-0.251328,-0.0617457,-0.343933,-1.00016,-0.431172,-0.111656,-0.273065,-1.75618,-0.613409,-0.58333,-0.453038,-1.02293,-0.988509,-0.688166,-0.212831,-0.0399669,-0.250742,-0.328573,-0.871889,-0.179022,-0.112362,-0.994782,-0.64243,-1.35077,-0.133936,-1.04086,-0.28216,-0.4013,-0.221193,-0.339423,-0.426926,-1.62676,-0.236933,-0.750096,-0.767538,-0.239018,-0.236771,-0.254454,-0.855166,-1.53133,-1.91958,-0.901744,-0.613808,-1.25177,-0.164515,-0.64342,-1.09772,-0.804669,-0.307157,-0.72074,-0.593405,-0.736987,-0.211018,-0.156386,-1.99924,-0.746663,-1.68947,-0.298402,-0.58137,-0.316155,-0.919476,-0.480116,-0.0583851,-0.117724,-0.394955,-0.329432,-0.088075,-1.34999,-0.646139,-0.285518,-1.59989,-0.103204,-0.166184,-1.03713,-0.712886,-0.330076,-0.653483,-1.4569,-0.477801,-1.75476,-0.434239,-0.361396
-66.1171,1,0.769992,3,7,0,69.2076,0.58526,-0.725237,0.145187,0.624317,-0.38424,-0.382087,-0.175849,-0.747841,-1.48153,-0.572074,-0.737099,-0.460834,-0.705409,-0.342907,-0.292288,-0.598865,-0.644695,-0.138273,-0.171371,-0.298919,-1.56126,-0.52417,-0.225133,-0.0480474,-0.220888,-0.63149,-0.508497,-0.119287,-0.592561,-1.49597,-0.341572,-0.409667,-1.21026,-0.842745,-0.55312,-0.335688,-0.436909,-0.0723005,-0.812654,-0.453666,-0.323302,-0.624676,-0.0667204,-0.655827,-0.963097,-0.886834,-0.386459,-1.39235,-0.210739,-0.616053,-0.413873,-0.301642,-0.286593,-1.38093,-0.267855,-1.03787,-0.44878,-0.203411,-0.385292,-0.556962,-0.479516,-0.440029,-1.27841,-1.19871,-0.436251,-1.17683,-0.152271,-0.651243,-1.7094,-0.337329,-0.288037,-0.841704,-0.365865,-0.866899,-0.710127,-0.414532,-1.11111,-1.33583,-1.49594,-0.1786,-0.973486,-0.355397,-0.430935,-0.475792,-0.228887,-0.168007,-0.2666,-0.179748,-0.0715823,-1.17216,-0.900522,-0.746939,-1.15208,-0.479353,-0.447061,-1.75599,-1.24017,-0.220022,-0.444154,-1.73465,-0.43928,-0.534804,-0.669572,-0.306379
-66.4848,0.941646,0.769992,3,7,0,68.4349,0.182321,-0.185278,-0.465329,0.723279,-0.693473,-0.421787,-0.900545,-0.320087,-1.07161,-0.396902,-0.670233,-0.213731,-0.524243,-1.08614,-0.208751,-0.259489,-0.92726,-0.831741,-0.369503,-0.290331,-1.22921,-0.474056,-0.330365,-0.305608,-0.213522,-0.435641,-0.291345,-0.245968,-0.462973,-0.979315,-0.234908,-0.511302,-0.575118,-0.556567,-0.330469,-0.438651,-0.496573,-0.108436,-0.664956,-0.363316,-0.912934,-0.25126,-0.450892,-0.631535,-1.28066,-0.796621,-0.825848,-0.881996,-0.675528,-0.582291,-0.264567,-0.455842,-0.388898,-0.734159,-0.470119,-0.625623,-0.30829,-0.770606,-0.428811,-0.328417,-0.753922,-0.925155,-1.0757,-0.713099,-0.688582,-0.392308,-0.112477,-0.964188,-2.23112,-0.54423,-0.365084,-1.12586,-0.507449,-0.573666,-0.823761,-0.727577,-1.32589,-0.712823,-0.478067,-0.721626,-0.849431,-0.866997,-0.959447,-0.475007,-0.213437,-0.277404,-0.484722,-0.409764,-0.300503,-1.0134,-0.72634,-1.06612,-1.16214,-0.279551,-0.505152,-1.29266,-0.433528,-0.502521,-0.336182,-1.15768,-0.528784,-0.941971,-0.752101,-0.609019
-66.614,0.959087,0.769992,3,7,0,67.8703,0.576707,-1.13959,-0.0260352,0.685841,-0.362268,-0.317002,-0.187155,-0.580217,-1.33744,-0.76647,-0.598071,-0.322572,-0.866394,-0.410011,-0.301252,-0.691669,-0.424942,-0.101537,-0.165545,-0.24068,-1.95168,-0.482861,-0.147973,-0.0229491,-0.175993,-0.706202,-0.355275,-0.058787,-0.425051,-2.06134,-0.340979,-0.378008,-0.916314,-0.862094,-0.642041,-0.370407,-0.301088,-0.0223685,-0.512127,-0.280088,-0.436309,-0.344671,-0.0412445,-0.726589,-0.953598,-1.07297,-0.150682,-1.51494,-0.155658,-0.54277,-0.291772,-0.218474,-0.24331,-1.88862,-0.161755,-1.06397,-0.474127,-0.13774,-0.292951,-0.2773,-0.543924,-0.797074,-1.67235,-1.28194,-0.410287,-1.48833,-0.085548,-0.742061,-1.80008,-0.416493,-0.197837,-0.928169,-0.355476,-0.718769,-0.426711,-0.246811,-1.60121,-1.25146,-1.99723,-0.145181,-0.901959,-0.237915,-0.539546,-0.506745,-0.0899791,-0.111329,-0.222223,-0.152584,-0.0367514,-1.27411,-0.902865,-0.523682,-1.40622,-0.210416,-0.266097,-1.75994,-1.1541,-0.175134,-0.424134,-2.03926,-0.348645,-0.985896,-0.602789,-0.23158
-67.1218,0.835963,0.769992,3,7,0,70.2119,-0.122845,-0.422675,-0.388373,0.617613,-0.792902,-0.318492,-0.915763,-0.273371,-0.799814,-0.681744,-0.4813,-0.325171,-0.802197,-1.15749,-0.363657,-0.285465,-0.556168,-0.743608,-0.48225,-0.404922,-1.09963,-0.632338,-0.392281,-0.274847,-0.317454,-0.671408,-0.403221,-0.2646,-0.334331,-0.987624,-0.394679,-0.646512,-0.436693,-0.78159,-0.563662,-0.616626,-0.33446,-0.114909,-0.425742,-0.436966,-1.069,-0.188154,-0.417538,-0.849695,-0.913798,-1.07039,-0.640206,-0.766555,-0.668372,-0.441467,-0.211724,-0.524013,-0.500655,-0.786401,-0.490897,-0.544562,-0.500424,-0.708287,-0.309605,-0.377066,-0.924391,-1.25326,-1.42792,-0.630537,-0.799055,-0.463661,-0.168574,-0.739596,-1.62807,-0.742949,-0.438846,-0.852725,-0.649083,-0.722277,-0.487965,-0.419024,-1.65726,-0.590921,-0.592746,-0.713957,-0.639733,-0.806845,-1.11038,-0.403692,-0.128585,-0.19165,-0.571224,-0.492787,-0.292717,-1.23486,-0.586583,-0.650572,-1.42043,-0.177305,-0.317142,-1.01496,-0.405867,-0.563233,-0.504117,-1.03547,-0.625118,-1.31642,-0.547146,-0.650645
-66.0443,0.782597,0.769992,3,7,0,71.2043,0.434134,-0.852727,-0.00182642,1.02261,-0.45772,-0.21064,-0.212848,-0.452151,-1.62447,-0.534116,-0.599413,-0.359445,-0.768396,-0.489019,-0.191155,-0.286169,-0.611259,-0.1638,-0.131921,-0.236194,-1.71226,-0.552616,-0.184312,-0.0301694,-0.143553,-0.641215,-0.458035,-0.0791414,-0.394272,-1.48057,-0.244342,-0.429736,-1.06082,-0.984997,-0.489642,-0.30905,-0.278064,-0.0325278,-0.701617,-0.445447,-0.409194,-0.340922,-0.0516467,-0.775451,-1.06686,-1.15204,-0.56853,-1.3739,-0.236904,-0.44334,-0.194121,-0.297127,-0.253663,-1.22211,-0.269907,-0.858162,-0.377077,-0.247315,-0.217761,-0.562475,-0.591202,-0.548362,-1.80528,-1.06877,-0.526068,-0.815867,-0.0732187,-0.577338,-2.40669,-0.336812,-0.256598,-0.846878,-0.372743,-1.05893,-0.658065,-0.321704,-1.68097,-1.24656,-1.17747,-0.19978,-0.912073,-0.492807,-0.581619,-0.281374,-0.091331,-0.06448,-0.258817,-0.149839,-0.0472424,-1.67713,-0.767169,-0.771108,-1.69973,-0.260424,-0.29554,-2.04531,-0.960658,-0.211991,-0.392661,-1.89943,-0.483782,-0.678874,-0.55122,-0.344319
-68.2147,0.599764,0.769992,2,3,0,70.8636,0.373594,-1.32707,0.00489083,0.542743,-0.397069,-0.28405,-0.199672,-0.539956,-1.05143,-1.10317,-0.473293,-0.411962,-1.12912,-0.440003,-0.471761,-0.82689,-0.263955,-0.0909698,-0.221545,-0.310653,-1.85574,-0.57656,-0.167377,-0.0223007,-0.2466,-0.927637,-0.418711,-0.0622485,-0.343711,-2.1453,-0.508189,-0.446091,-0.734904,-1.02102,-0.913169,-0.497311,-0.231989,-0.0231046,-0.346155,-0.294252,-0.525694,-0.28025,-0.0410361,-0.874768,-0.722744,-1.26381,-0.0951049,-1.40281,-0.151008,-0.466354,-0.270477,-0.236507,-0.298825,-2.04077,-0.157681,-1.00386,-0.669519,-0.121834,-0.248734,-0.264433,-0.637001,-1.08033,-1.90819,-1.21481,-0.449741,-1.70361,-0.119601,-0.646559,-1.3099,-0.556431,-0.221912,-0.77514,-0.432067,-0.764633,-0.260408,-0.154367,-1.82054,-1.1021,-2.27412,-0.144893,-0.739167,-0.201423,-0.6185,-0.507247,-0.0639863,-0.0981067,-0.254561,-0.185718,-0.0374594,-1.35296,-0.80544,-0.324964,-1.53022,-0.14632,-0.18706,-1.45421,-1.11745,-0.194035,-0.56293,-1.91574,-0.377396,-1.33064,-0.490095,-0.235269
-66.5104,1,0.769992,2,3,0,68.5899,0.509461,-1.08185,-0.0257135,0.419079,-0.375291,-0.419132,-0.227994,-0.652088,-1.07737,-0.900966,-0.596051,-0.367368,-0.905814,-0.422857,-0.43803,-0.950678,-0.377243,-0.118478,-0.243489,-0.30411,-1.77542,-0.499479,-0.183925,-0.0385219,-0.255582,-0.757255,-0.370865,-0.0835533,-0.465641,-2.02611,-0.461114,-0.409421,-0.802771,-0.806021,-0.752893,-0.460175,-0.350144,-0.0366765,-0.453034,-0.27647,-0.495792,-0.384066,-0.063649,-0.719638,-0.83456,-0.99399,-0.107619,-1.39191,-0.173263,-0.600157,-0.393908,-0.242002,-0.297717,-1.94209,-0.172542,-1.07131,-0.577206,-0.145065,-0.375375,-0.243792,-0.559835,-0.925291,-1.45372,-1.2442,-0.412701,-1.66098,-0.140025,-0.79137,-1.30798,-0.511462,-0.228761,-0.89635,-0.403356,-0.61032,-0.366525,-0.253904,-1.41392,-1.12762,-2.11445,-0.171003,-0.839339,-0.21009,-0.555916,-0.659766,-0.125773,-0.189114,-0.262586,-0.208286,-0.057575,-1.03357,-0.907544,-0.441462,-1.17632,-0.231475,-0.291924,-1.40636,-1.14076,-0.212362,-0.494466,-1.80296,-0.349938,-1.10689,-0.623105,-0.242508
-66.1878,0.939392,0.769992,2,7,0,68.7809,0.174209,-0.780539,-0.670972,0.765313,-0.6334,-0.335901,-0.916829,-0.223411,-0.887234,-0.64576,-0.495151,-0.132422,-0.732636,-1.24322,-0.236693,-0.360996,-0.522358,-0.564185,-0.36059,-0.223723,-1.72198,-0.428867,-0.191233,-0.116285,-0.165645,-0.535239,-0.176407,-0.0970594,-0.289355,-1.68618,-0.252155,-0.462016,-0.35422,-0.587265,-0.441037,-0.51069,-0.300255,-0.0227201,-0.328452,-0.183418,-1.21187,-0.103154,-0.243717,-0.733008,-1.22158,-1.04408,-0.235764,-1.02389,-0.457208,-0.492453,-0.167949,-0.297759,-0.318544,-1.32323,-0.240085,-0.667712,-0.35411,-0.470703,-0.301198,-0.115566,-0.867624,-1.70519,-1.58312,-0.814076,-0.627449,-0.673335,-0.0547907,-1.11067,-2.2516,-0.713682,-0.222423,-1.24044,-0.491994,-0.428477,-0.396121,-0.365991,-2.03637,-0.642645,-0.948383,-0.54982,-0.752773,-0.515245,-1.18895,-0.5356,-0.0599563,-0.166653,-0.383787,-0.33534,-0.126205,-1.12531,-0.734275,-0.650575,-1.49278,-0.0843261,-0.246717,-1.26828,-0.398616,-0.37472,-0.328774,-1.51891,-0.385948,-1.81914,-0.648024,-0.420672
-64.329,1,0.769992,2,3,0,66.2271,0.279271,-0.448641,-0.330748,0.656458,-0.585099,-0.409605,-0.618902,-0.395382,-1.0946,-0.506611,-0.647343,-0.252561,-0.620167,-0.843626,-0.254251,-0.379975,-0.735767,-0.498838,-0.31831,-0.291132,-1.38429,-0.48351,-0.27745,-0.165875,-0.220047,-0.515577,-0.316511,-0.178173,-0.46066,-1.24128,-0.282431,-0.479093,-0.647509,-0.631343,-0.422839,-0.43766,-0.443628,-0.0777885,-0.605057,-0.341318,-0.761791,-0.285159,-0.256457,-0.659406,-1.14509,-0.85945,-0.509714,-1.02342,-0.467514,-0.580605,-0.290621,-0.381416,-0.356395,-1.01311,-0.357939,-0.737559,-0.368871,-0.498285,-0.403137,-0.311234,-0.691821,-0.906515,-1.19742,-0.850012,-0.598833,-0.635076,-0.116886,-0.898865,-1.98068,-0.524994,-0.318945,-1.05102,-0.471997,-0.599549,-0.670917,-0.546414,-1.36308,-0.830965,-0.80623,-0.487296,-0.849693,-0.608756,-0.822275,-0.508605,-0.179744,-0.236957,-0.404538,-0.331319,-0.184091,-1.04315,-0.773353,-0.854712,-1.18651,-0.265336,-0.430306,-1.35176,-0.595141,-0.391358,-0.375138,-1.34456,-0.47407,-0.971098,-0.70784,-0.47425
-72.8953,0.306361,0.769992,2,3,0,73.5565,0.343659,-1.76553,-0.155862,0.724198,-0.384084,-0.194025,-0.199693,-0.374194,-1.00855,-1.34656,-0.360138,-0.287777,-1.3573,-0.5287,-0.432023,-0.789614,-0.164841,-0.0641142,-0.18736,-0.23744,-2.2983,-0.549273,-0.104211,-0.00874518,-0.175371,-1.03225,-0.301593,-0.0272956,-0.218314,-2.72713,-0.466623,-0.41609,-0.548671,-1.1143,-1.00998,-0.515656,-0.137064,-0.00603291,-0.204887,-0.189353,-0.66926,-0.131471,-0.0215239,-0.997935,-0.730416,-1.57194,-0.0424656,-1.5431,-0.11008,-0.370906,-0.154648,-0.170789,-0.243178,-2.5304,-0.0957446,-0.994802,-0.676128,-0.0831104,-0.156893,-0.140343,-0.73128,-1.60714,-2.52051,-1.27967,-0.440124,-1.93488,-0.0568351,-0.681256,-1.56158,-0.63733,-0.149281,-0.833879,-0.414527,-0.712866,-0.147657,-0.0815996,-2.54029,-1.05085,-2.73066,-0.113173,-0.678079,-0.146564,-0.770333,-0.45444,-0.0196644,-0.0472574,-0.205742,-0.142931,-0.0163179,-1.63388,-0.776378,-0.22235,-1.98241,-0.0539968,-0.0963916,-1.57824,-1.01812,-0.147579,-0.528264,-2.29349,-0.31298,-1.98176,-0.411071,-0.181241
