# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /Users/dveen5/Library/R/4.0/library/cmdstanr/logistic.data.json
# init = 2 (Default)
# random
#   seed = 1572087374
# output
#   file = /var/folders/l_/g3sbvqqs3fjbln3tv95bwtbc0000gp/T/RtmpjnRyRe/logistic-202012301656-2-33579a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
-67.2673,0.851048,0.851642,3,7,0,67.5981,-0.120854,-0.506957,-0.506599,0.705245,-0.802023,-0.293265,-1.01237,-0.224179,-0.796262,-0.67746,-0.45535,-0.251457,-0.803765,-1.29322,-0.317692,-0.258014,-0.536246,-0.77555,-0.465438,-0.351047,-1.22213,-0.591959,-0.337162,-0.236418,-0.265757,-0.64385,-0.326247,-0.210255,-0.292114,-1.1019,-0.345656,-0.620806,-0.375881,-0.748562,-0.527271,-0.607564,-0.299964,-0.0733419,-0.373287,-0.359272,-1.19722,-0.136746,-0.397711,-0.854782,-0.98867,-1.11692,-0.558963,-0.786523,-0.66297,-0.421924,-0.171884,-0.477115,-0.461439,-0.847262,-0.434941,-0.529715,-0.457013,-0.706821,-0.279715,-0.283648,-0.969225,-1.45543,-1.54846,-0.628563,-0.801966,-0.446825,-0.119359,-0.809504,-1.84853,-0.770964,-0.381709,-0.934619,-0.633132,-0.657559,-0.446349,-0.390641,-1.8716,-0.560294,-0.596993,-0.733575,-0.638582,-0.794568,-1.22277,-0.397713,-0.0909712,-0.164171,-0.544808,-0.469211,-0.24981,-1.28017,-0.586156,-0.644751,-1.53431,-0.12699,-0.274827,-1.05887,-0.354788,-0.540509,-0.455459,-1.11734,-0.58165,-1.52915,-0.545548,-0.625551
-67.8168,0.935738,0.851642,3,7,0,70.6337,0.634088,-0.305276,0.00859279,0.216131,-0.40303,-0.777088,-0.326957,-0.917739,-1.17603,-0.486642,-0.927494,-0.398577,-0.515921,-0.408925,-0.370916,-0.917712,-0.869503,-0.286099,-0.315192,-0.359132,-1.28617,-0.440388,-0.319521,-0.193483,-0.326465,-0.485759,-0.412396,-0.252311,-0.85405,-1.29152,-0.387306,-0.407842,-1.05908,-0.529467,-0.466401,-0.395187,-0.784232,-0.200012,-0.916402,-0.390517,-0.409368,-0.828079,-0.223287,-0.493495,-1.04408,-0.562371,-0.348115,-1.1922,-0.322681,-0.892813,-0.770841,-0.355647,-0.359169,-1.24714,-0.333068,-1.06594,-0.427539,-0.315367,-0.768971,-0.400594,-0.447734,-0.479159,-0.668681,-1.12673,-0.419063,-1.15144,-0.274172,-0.950507,-1.29132,-0.405069,-0.346646,-1.02006,-0.397415,-0.512501,-0.878975,-0.760833,-0.64782,-1.13856,-1.27281,-0.312743,-1.03012,-0.371986,-0.442361,-0.85582,-0.608488,-0.608255,-0.351392,-0.313137,-0.219738,-0.614098,-1.01834,-0.915174,-0.628688,-0.748279,-0.772446,-1.28001,-1.10427,-0.329556,-0.418711,-1.31929,-0.405931,-0.514864,-0.919221,-0.361335
-65.6755,0.914042,0.851642,3,7,0,70.7049,0.0309859,-0.607393,-0.0617577,0.673516,-0.643454,-0.263361,-0.439467,-0.401845,-1.04461,-0.726364,-0.505655,-0.499336,-0.891801,-0.715011,-0.376966,-0.328828,-0.503665,-0.355264,-0.313397,-0.412639,-1.18411,-0.696684,-0.349783,-0.118243,-0.307076,-0.781927,-0.581553,-0.203477,-0.372892,-1.07758,-0.432074,-0.607953,-0.714232,-1.0012,-0.666503,-0.518475,-0.302231,-0.10681,-0.530942,-0.56773,-0.654648,-0.312019,-0.173126,-0.887326,-0.799755,-1.15583,-0.638452,-0.95279,-0.429051,-0.42339,-0.235894,-0.472242,-0.440691,-0.922088,-0.435058,-0.665658,-0.563556,-0.436893,-0.264253,-0.621327,-0.770222,-0.814137,-1.59082,-0.785235,-0.694713,-0.662912,-0.1902,-0.543142,-1.54475,-0.561601,-0.425783,-0.695477,-0.566714,-1.00952,-0.513641,-0.329461,-1.55862,-0.847593,-0.876458,-0.399013,-0.690481,-0.64298,-0.787435,-0.33114,-0.134134,-0.123034,-0.450097,-0.330685,-0.154862,-1.45706,-0.62108,-0.596017,-1.51151,-0.256722,-0.305031,-1.29247,-0.687505,-0.401001,-0.568385,-1.25996,-0.634099,-0.92367,-0.494153,-0.52537
-66.129,0.877067,0.851642,2,3,0,67.3913,0.732174,-0.934886,-0.407146,0.764431,-0.370343,-0.437269,-0.365471,-0.455499,-1.35934,-0.508099,-0.713643,-0.132549,-0.591118,-0.628175,-0.176347,-0.615084,-0.653357,-0.204334,-0.17885,-0.157724,-2.1689,-0.325708,-0.117174,-0.0389805,-0.113194,-0.441008,-0.165885,-0.0522259,-0.461478,-2.17455,-0.195141,-0.305387,-0.728149,-0.522079,-0.370307,-0.317436,-0.408462,-0.0145104,-0.545978,-0.153956,-0.623869,-0.239888,-0.0792133,-0.549976,-1.39891,-0.830429,-0.143336,-1.51354,-0.210582,-0.677455,-0.286414,-0.183597,-0.197861,-1.85365,-0.14244,-1.04775,-0.281111,-0.205829,-0.400396,-0.118176,-0.541003,-1.01125,-1.34779,-1.25434,-0.388675,-1.19952,-0.0425602,-1.19442,-2.47458,-0.416064,-0.146323,-1.38484,-0.308069,-0.400605,-0.56374,-0.429452,-1.56267,-1.11616,-1.61944,-0.230514,-1.05205,-0.277371,-0.67382,-0.678453,-0.0983756,-0.189538,-0.215363,-0.166666,-0.05002,-0.959731,-1.03022,-0.801294,-1.20216,-0.174343,-0.350919,-1.81328,-0.844772,-0.191926,-0.257233,-2.08074,-0.265917,-1.15461,-0.824571,-0.235675
-66.0335,0.793455,0.851642,2,7,0,68.9076,0.390144,-0.885322,-0.220675,1.16231,-0.501486,-0.187959,-0.310814,-0.319438,-1.5857,-0.496613,-0.556623,-0.23735,-0.738859,-0.676642,-0.148035,-0.217397,-0.623898,-0.223345,-0.134865,-0.192033,-1.85365,-0.50158,-0.156835,-0.0305754,-0.110053,-0.577568,-0.331808,-0.0632854,-0.323537,-1.56971,-0.190609,-0.41693,-0.851453,-0.899711,-0.414931,-0.307626,-0.245247,-0.0190805,-0.601606,-0.343994,-0.556035,-0.208365,-0.0608202,-0.777668,-1.21937,-1.20134,-0.548324,-1.34301,-0.273397,-0.413286,-0.138185,-0.275907,-0.23328,-1.21457,-0.248117,-0.780065,-0.313962,-0.296465,-0.190897,-0.388468,-0.666373,-0.753725,-1.94734,-1.00109,-0.560936,-0.671326,-0.044009,-0.679493,-2.82416,-0.371225,-0.219079,-0.983338,-0.372511,-0.927722,-0.617948,-0.320298,-1.98652,-1.11107,-1.02491,-0.250036,-0.900307,-0.549857,-0.741308,-0.268823,-0.0581261,-0.054416,-0.259759,-0.152768,-0.0450256,-1.73742,-0.744641,-0.813258,-1.86824,-0.163662,-0.252008,-2.0822,-0.740531,-0.220959,-0.328663,-1.96004,-0.452912,-0.905014,-0.557049,-0.357466
-66.2182,0.81996,0.851642,3,7,0,68.9879,0.658196,-0.430741,-0.450953,0.411582,-0.433873,-0.753863,-0.615824,-0.559333,-1.09356,-0.428828,-0.860357,-0.15103,-0.453729,-0.729037,-0.236766,-0.759978,-0.88944,-0.442749,-0.327926,-0.224377,-1.66141,-0.320171,-0.208049,-0.179875,-0.192885,-0.36735,-0.178229,-0.145127,-0.658726,-1.65758,-0.241219,-0.347257,-0.668148,-0.373649,-0.329036,-0.384432,-0.694217,-0.0612882,-0.672213,-0.184171,-0.723487,-0.368235,-0.27728,-0.454823,-1.39507,-0.57223,-0.21463,-1.21376,-0.368159,-0.879233,-0.513937,-0.26699,-0.283226,-1.43742,-0.233752,-0.984699,-0.290765,-0.374972,-0.708381,-0.131836,-0.53451,-0.942792,-0.771919,-1.08314,-0.424508,-0.988428,-0.0998111,-1.37889,-1.94827,-0.486103,-0.222427,-1.43387,-0.368316,-0.295275,-0.754559,-0.769129,-0.994359,-0.926866,-1.16876,-0.425843,-1.05374,-0.372932,-0.689741,-0.952956,-0.303831,-0.562375,-0.321818,-0.309102,-0.181493,-0.578612,-1.05347,-0.987932,-0.739662,-0.336941,-0.619485,-1.33021,-0.720357,-0.323181,-0.275624,-1.50851,-0.302774,-0.980995,-1.01038,-0.33416
-66.4036,0.873345,0.851642,2,7,0,69.5017,0.199546,-0.893005,-0.484335,1.13315,-0.609475,-0.188241,-0.576441,-0.209657,-1.26356,-0.564443,-0.47023,-0.168628,-0.781642,-1.03461,-0.160869,-0.197022,-0.545353,-0.376636,-0.200307,-0.19313,-1.8302,-0.48978,-0.163001,-0.0485166,-0.115577,-0.577673,-0.245352,-0.0671911,-0.250095,-1.59786,-0.196054,-0.456978,-0.531248,-0.814151,-0.419514,-0.38995,-0.216407,-0.0154158,-0.416626,-0.263648,-0.899523,-0.11101,-0.108357,-0.826016,-1.23901,-1.26604,-0.446436,-1.16334,-0.371153,-0.380998,-0.106537,-0.291193,-0.264362,-1.18826,-0.250684,-0.654905,-0.319475,-0.402833,-0.181435,-0.23322,-0.830141,-1.24364,-2.03201,-0.851205,-0.647175,-0.559598,-0.0374222,-0.807083,-2.81176,-0.521816,-0.216221,-1.07719,-0.438624,-0.741298,-0.474045,-0.296876,-2.30528,-0.829773,-0.875634,-0.38711,-0.789341,-0.61153,-1.04493,-0.295235,-0.0388754,-0.0606248,-0.316201,-0.212084,-0.0632766,-1.67273,-0.676918,-0.722591,-1.95761,-0.0890381,-0.202673,-1.76925,-0.485241,-0.286096,-0.322314,-1.79189,-0.448,-1.40892,-0.538529,-0.411865
-64.8173,0.982375,0.851642,2,3,0,66.8615,0.365547,-0.673643,-0.2908,1.00822,-0.536762,-0.256633,-0.428076,-0.336304,-1.43186,-0.457833,-0.607715,-0.225193,-0.652789,-0.761648,-0.163925,-0.247309,-0.719879,-0.332237,-0.182705,-0.214112,-1.67676,-0.478984,-0.193036,-0.0620776,-0.133834,-0.519328,-0.31018,-0.0947571,-0.377152,-1.4099,-0.201431,-0.431364,-0.777243,-0.760174,-0.381701,-0.33688,-0.320282,-0.0322709,-0.633985,-0.337761,-0.633765,-0.232117,-0.112986,-0.710124,-1.25326,-1.03715,-0.588616,-1.21619,-0.352908,-0.478881,-0.180236,-0.312773,-0.267253,-1.08968,-0.292526,-0.755401,-0.307481,-0.388318,-0.259924,-0.35443,-0.671487,-0.7874,-1.61318,-0.932985,-0.577821,-0.605645,-0.0586758,-0.782616,-2.63056,-0.409846,-0.249683,-1.04708,-0.399275,-0.778589,-0.687605,-0.429741,-1.72619,-1.00027,-0.866572,-0.341179,-0.904559,-0.607271,-0.779081,-0.34028,-0.0926897,-0.0977436,-0.307405,-0.204439,-0.0803358,-1.44859,-0.762043,-0.896755,-1.58798,-0.202251,-0.32642,-1.83711,-0.658317,-0.278692,-0.324309,-1.71986,-0.459021,-0.898246,-0.631475,-0.407984
-64.8624,0.886756,0.851642,2,7,0,66.2255,0.308978,-0.355088,-0.131044,0.610009,-0.558811,-0.418891,-0.463817,-0.511802,-1.19806,-0.486284,-0.701189,-0.366038,-0.614113,-0.658008,-0.279003,-0.394974,-0.791356,-0.421373,-0.291792,-0.338389,-1.2441,-0.534092,-0.325781,-0.169809,-0.257463,-0.544692,-0.439223,-0.223634,-0.543419,-1.0785,-0.317055,-0.496512,-0.845687,-0.703436,-0.450683,-0.414264,-0.491251,-0.130012,-0.754495,-0.466659,-0.575572,-0.440603,-0.230144,-0.656885,-1.05508,-0.826093,-0.675036,-1.03532,-0.444566,-0.598673,-0.358078,-0.424957,-0.378109,-0.913665,-0.419128,-0.775202,-0.40237,-0.474675,-0.428416,-0.503824,-0.62384,-0.62851,-1.10607,-0.876695,-0.587163,-0.654171,-0.170198,-0.758277,-1.79615,-0.453875,-0.377635,-0.919136,-0.46829,-0.743634,-0.787525,-0.587876,-1.13379,-0.946088,-0.800222,-0.426083,-0.875404,-0.63128,-0.66795,-0.472514,-0.266848,-0.246818,-0.408417,-0.318223,-0.19742,-1.06426,-0.776551,-0.897804,-1.10708,-0.41723,-0.509216,-1.39904,-0.739769,-0.385877,-0.422175,-1.28913,-0.529722,-0.682767,-0.699545,-0.48987
-65.6211,0.871498,0.851642,2,7,0,66.842,0.430833,-0.399344,-0.609024,0.660973,-0.5589,-0.536104,-0.865341,-0.34362,-1.07115,-0.405297,-0.725338,-0.126667,-0.481973,-1.04432,-0.186929,-0.417983,-0.884456,-0.659101,-0.337356,-0.211708,-1.60654,-0.352781,-0.216886,-0.202204,-0.162431,-0.372256,-0.169732,-0.143868,-0.485135,-1.45942,-0.199654,-0.397863,-0.521397,-0.420834,-0.297737,-0.403077,-0.535606,-0.0477904,-0.581813,-0.197903,-0.954061,-0.212751,-0.344368,-0.534495,-1.45807,-0.707399,-0.362234,-1.0685,-0.501943,-0.697746,-0.301496,-0.30931,-0.298881,-1.14454,-0.285077,-0.772559,-0.263143,-0.548217,-0.511024,-0.140928,-0.676688,-1.15162,-1.01052,-0.885186,-0.543652,-0.619298,-0.069393,-1.29313,-2.37056,-0.542269,-0.237848,-1.41407,-0.417998,-0.354425,-0.723001,-0.709801,-1.35881,-0.766198,-0.779156,-0.585778,-0.951879,-0.566788,-0.932011,-0.691616,-0.176939,-0.352583,-0.373393,-0.338448,-0.197404,-0.796754,-0.8875,-1.02586,-1.02721,-0.212052,-0.488841,-1.36185,-0.482353,-0.386027,-0.263608,-1.4342,-0.361971,-1.18565,-0.885214,-0.431427
-66.4336,0.811355,0.851642,3,7,0,68.8109,0.348808,-0.652092,-0.702229,1.05283,-0.597926,-0.299557,-0.833481,-0.211339,-1.23803,-0.407546,-0.587904,-0.0984455,-0.560241,-1.20924,-0.124322,-0.223955,-0.775308,-0.586714,-0.235325,-0.158697,-1.87592,-0.36813,-0.156427,-0.0919196,-0.10003,-0.398997,-0.150993,-0.0777294,-0.317836,-1.60598,-0.144975,-0.39497,-0.472835,-0.532132,-0.281081,-0.359115,-0.329461,-0.016927,-0.482242,-0.182719,-1.04218,-0.111297,-0.200591,-0.641242,-1.55035,-0.9649,-0.422886,-1.1435,-0.458725,-0.510461,-0.141415,-0.271655,-0.244707,-1.15667,-0.244937,-0.682394,-0.227663,-0.52029,-0.286758,-0.135425,-0.778076,-1.32303,-1.55466,-0.853415,-0.600333,-0.491708,-0.0308234,-1.16044,-3.07449,-0.517952,-0.190942,-1.40716,-0.400531,-0.46302,-0.622378,-0.502385,-2.00124,-0.768766,-0.722048,-0.525956,-0.908448,-0.642276,-1.0991,-0.43836,-0.0627164,-0.129542,-0.323264,-0.247969,-0.0995183,-1.23659,-0.787783,-0.980734,-1.56779,-0.105067,-0.302815,-1.69996,-0.401735,-0.321317,-0.23411,-1.71958,-0.371942,-1.41714,-0.730515,-0.419485
-65.0781,1,0.851642,2,3,0,66.6105,0.260839,-0.739626,-0.54024,0.858735,-0.590832,-0.309061,-0.707684,-0.260955,-1.08097,-0.560669,-0.541216,-0.155967,-0.691099,-1.05023,-0.201817,-0.316646,-0.599739,-0.467632,-0.279262,-0.215089,-1.72337,-0.438361,-0.188056,-0.0916817,-0.149394,-0.518938,-0.211486,-0.0942072,-0.32251,-1.59759,-0.226402,-0.443651,-0.482779,-0.634797,-0.408937,-0.43368,-0.311842,-0.0250415,-0.42689,-0.22472,-0.971493,-0.139588,-0.184026,-0.714482,-1.25294,-1.02972,-0.330963,-1.10222,-0.413512,-0.493952,-0.173481,-0.298144,-0.293595,-1.24504,-0.254017,-0.705193,-0.32857,-0.43681,-0.289471,-0.171249,-0.785057,-1.32463,-1.58113,-0.863963,-0.602332,-0.650141,-0.0542942,-0.999946,-2.42055,-0.581441,-0.227387,-1.18668,-0.449755,-0.527782,-0.496175,-0.395833,-1.91353,-0.767055,-0.920888,-0.462229,-0.816396,-0.543459,-1.02328,-0.462284,-0.0708479,-0.13955,-0.349347,-0.277137,-0.105691,-1.22607,-0.753273,-0.747475,-1.51655,-0.117187,-0.277435,-1.48035,-0.483228,-0.332783,-0.319716,-1.60572,-0.404681,-1.44232,-0.651742,-0.411146
-66.4235,0.857236,0.851642,3,7,0,67.9323,0.412328,-0.457328,0.108095,0.282061,-0.457639,-0.556695,-0.294638,-0.80813,-1.09798,-0.643053,-0.749807,-0.549419,-0.69407,-0.419234,-0.457844,-0.776001,-0.649735,-0.247838,-0.321712,-0.431652,-1.19206,-0.565803,-0.355668,-0.15072,-0.379719,-0.653586,-0.561756,-0.252273,-0.680173,-1.21239,-0.488879,-0.490084,-1.00226,-0.742264,-0.627723,-0.460145,-0.571265,-0.198017,-0.763607,-0.506914,-0.424503,-0.715712,-0.177946,-0.640624,-0.834174,-0.757896,-0.393955,-1.1144,-0.320104,-0.698591,-0.594647,-0.406141,-0.411998,-1.18107,-0.369844,-0.9528,-0.555301,-0.30451,-0.551213,-0.555626,-0.526979,-0.529302,-0.940746,-1.03321,-0.490965,-1.11178,-0.317962,-0.706836,-1.12725,-0.457927,-0.403311,-0.798031,-0.464922,-0.726904,-0.686432,-0.52047,-0.850277,-1.0796,-1.28508,-0.294523,-0.873693,-0.404272,-0.488472,-0.639684,-0.414311,-0.369997,-0.385366,-0.319747,-0.189043,-0.861494,-0.860413,-0.698859,-0.856414,-0.598171,-0.565351,-1.22826,-1.07825,-0.344004,-0.538883,-1.27392,-0.495743,-0.593119,-0.712863,-0.39795
-65.2977,0.980272,0.851642,2,3,0,67.8561,0.310239,-0.381695,-0.474018,0.89082,-0.615657,-0.355217,-0.726783,-0.304843,-1.25217,-0.381049,-0.664711,-0.175178,-0.530427,-1.00142,-0.160623,-0.242034,-0.896816,-0.621406,-0.265639,-0.224609,-1.49522,-0.433844,-0.239367,-0.158063,-0.15113,-0.421499,-0.249283,-0.148724,-0.424228,-1.20721,-0.187991,-0.447407,-0.629624,-0.576373,-0.306515,-0.370467,-0.427993,-0.052873,-0.657262,-0.304464,-0.82922,-0.218089,-0.267254,-0.627513,-1.38575,-0.858458,-0.696116,-1.04133,-0.526979,-0.556569,-0.215272,-0.36381,-0.307268,-0.894068,-0.361988,-0.683459,-0.268681,-0.603226,-0.359299,-0.279706,-0.712957,-0.909369,-1.26431,-0.811771,-0.625311,-0.451255,-0.0678523,-0.978663,-2.61306,-0.473238,-0.281574,-1.19875,-0.436001,-0.585607,-0.799127,-0.633781,-1.52022,-0.820779,-0.598073,-0.555863,-0.910903,-0.754104,-0.91244,-0.432549,-0.142504,-0.18685,-0.384731,-0.296997,-0.168578,-1.14769,-0.769234,-1.07055,-1.32422,-0.225239,-0.43231,-1.57143,-0.486368,-0.384501,-0.291004,-1.43791,-0.463969,-0.961882,-0.743004,-0.503117
-67.1224,0.841789,0.851642,3,7,0,67.5836,0.132937,-0.229201,-0.577847,0.84118,-0.736663,-0.366454,-1.03036,-0.249974,-1.06872,-0.387028,-0.623396,-0.172388,-0.529936,-1.25697,-0.178436,-0.204855,-0.9129,-0.92531,-0.361176,-0.259313,-1.30072,-0.462077,-0.301488,-0.284969,-0.181109,-0.422333,-0.249859,-0.211529,-0.396174,-1.01172,-0.203696,-0.511538,-0.497367,-0.55327,-0.305912,-0.436751,-0.437096,-0.0767617,-0.599561,-0.324898,-1.04516,-0.18087,-0.457871,-0.655526,-1.35632,-0.858095,-0.846382,-0.867938,-0.717004,-0.534199,-0.202641,-0.442342,-0.371543,-0.719062,-0.454358,-0.577094,-0.28109,-0.831844,-0.370749,-0.278076,-0.817903,-1.07762,-1.20673,-0.675117,-0.726844,-0.333467,-0.0819804,-0.999484,-2.49762,-0.56988,-0.337675,-1.1843,-0.511756,-0.560084,-0.781683,-0.6898,-1.54427,-0.659755,-0.424399,-0.784392,-0.829479,-0.933842,-1.0903,-0.429748,-0.151857,-0.223166,-0.484434,-0.403424,-0.276457,-1.10831,-0.694969,-1.07612,-1.31094,-0.205193,-0.440037,-1.33726,-0.359397,-0.507702,-0.30899,-1.19886,-0.523695,-1.09715,-0.727233,-0.626662
-65.7619,1,0.851642,1,1,0,66.9756,0.16293,-0.332836,-0.47871,0.803712,-0.68752,-0.356102,-0.850549,-0.286052,-1.08618,-0.436967,-0.613415,-0.204235,-0.580479,-1.10053,-0.202412,-0.242658,-0.822486,-0.734581,-0.336963,-0.271653,-1.33189,-0.48293,-0.29146,-0.220135,-0.192351,-0.469086,-0.282008,-0.193393,-0.401171,-1.08638,-0.230778,-0.507727,-0.547987,-0.608581,-0.353362,-0.438422,-0.415371,-0.0737725,-0.590176,-0.341265,-0.935265,-0.205751,-0.35439,-0.678151,-1.25938,-0.89402,-0.732392,-0.921005,-0.61364,-0.527779,-0.216263,-0.422793,-0.366664,-0.809684,-0.420086,-0.620671,-0.315975,-0.693239,-0.357557,-0.303886,-0.783979,-1.01707,-1.2632,-0.727774,-0.690677,-0.416612,-0.0911819,-0.926891,-2.32679,-0.553936,-0.333034,-1.10834,-0.502048,-0.606101,-0.723319,-0.604152,-1.53241,-0.718639,-0.538359,-0.655697,-0.823183,-0.818425,-0.998455,-0.429492,-0.148066,-0.204347,-0.453995,-0.369073,-0.22742,-1.14227,-0.705758,-0.971967,-1.32346,-0.214909,-0.414402,-1.36054,-0.431392,-0.45935,-0.338204,-1.26072,-0.516902,-1.0603,-0.695135,-0.572324
-65.4146,0.952009,0.851642,2,7,0,67.1314,0.039487,-0.743251,-0.3472,0.807157,-0.665373,-0.244883,-0.624557,-0.271479,-0.990235,-0.708775,-0.461899,-0.282059,-0.866374,-0.978222,-0.290941,-0.286546,-0.480091,-0.434589,-0.314928,-0.307606,-1.43951,-0.589267,-0.258789,-0.0999319,-0.218088,-0.693952,-0.358213,-0.132435,-0.292455,-1.33331,-0.330145,-0.554493,-0.509264,-0.863786,-0.568399,-0.515299,-0.258204,-0.0445165,-0.402393,-0.3611,-0.909056,-0.163018,-0.181027,-0.870561,-0.96575,-1.2052,-0.452383,-0.97902,-0.44317,-0.405664,-0.164507,-0.387948,-0.377213,-1.06666,-0.336457,-0.630556,-0.461717,-0.4574,-0.234189,-0.321835,-0.857107,-1.22131,-1.76329,-0.772264,-0.697068,-0.617606,-0.0958824,-0.714776,-1.96398,-0.633258,-0.317251,-0.88628,-0.542269,-0.775038,-0.42987,-0.304758,-1.94871,-0.73732,-0.872447,-0.459334,-0.691148,-0.618273,-1.00917,-0.353965,-0.0714791,-0.105618,-0.417846,-0.318087,-0.123988,-1.45911,-0.63207,-0.595765,-1.67354,-0.131323,-0.239154,-1.3331,-0.512033,-0.383419,-0.452688,-1.40888,-0.532114,-1.35541,-0.514925,-0.487505
-65.7738,0.879327,0.851642,2,3,0,67.3468,0.248214,-0.999966,-0.151527,0.948763,-0.521906,-0.196561,-0.312814,-0.342942,-1.29304,-0.714418,-0.481725,-0.320392,-0.919547,-0.660181,-0.248458,-0.31152,-0.441785,-0.199036,-0.18439,-0.256739,-1.7189,-0.580437,-0.186108,-0.0341237,-0.165904,-0.738002,-0.400647,-0.0753672,-0.300121,-1.61212,-0.299377,-0.476986,-0.738393,-1.00693,-0.597233,-0.405563,-0.220621,-0.0248486,-0.462871,-0.369479,-0.609082,-0.207842,-0.0652703,-0.87642,-0.961352,-1.29775,-0.374518,-1.2502,-0.263309,-0.391058,-0.156841,-0.300573,-0.288741,-1.33704,-0.248515,-0.770591,-0.451084,-0.261777,-0.19037,-0.387306,-0.722854,-0.9242,-2.01108,-0.973323,-0.582447,-0.852245,-0.0719176,-0.61209,-2.16346,-0.47507,-0.252717,-0.838443,-0.43926,-0.942581,-0.436145,-0.235295,-2.01396,-1.01169,-1.25461,-0.245417,-0.77337,-0.460426,-0.770879,-0.301717,-0.0558931,-0.0614099,-0.295733,-0.189541,-0.0516757,-1.68998,-0.69561,-0.569567,-1.83825,-0.144509,-0.210329,-1.73826,-0.769351,-0.245237,-0.438563,-1.80437,-0.478959,-1.10854,-0.488107,-0.357573
-65.1089,0.870146,0.851642,2,3,0,68.0288,0.244889,-0.404463,-0.273879,0.354419,-0.578042,-0.551541,-0.652191,-0.495915,-0.87957,-0.620851,-0.661033,-0.314914,-0.657934,-0.78839,-0.392651,-0.603066,-0.655153,-0.507173,-0.44137,-0.375854,-1.22965,-0.50491,-0.341532,-0.250199,-0.329586,-0.569271,-0.35188,-0.248611,-0.530309,-1.2287,-0.404929,-0.511089,-0.602316,-0.597768,-0.525115,-0.533729,-0.525029,-0.134095,-0.558903,-0.349736,-0.784407,-0.360782,-0.344865,-0.64692,-0.982781,-0.778196,-0.3633,-0.9494,-0.478256,-0.657283,-0.427051,-0.414045,-0.429769,-1.09048,-0.372686,-0.777137,-0.471078,-0.479022,-0.526368,-0.292953,-0.680929,-0.97567,-0.988412,-0.853048,-0.580428,-0.809667,-0.20722,-0.931234,-1.38967,-0.617561,-0.368417,-0.990982,-0.522501,-0.517462,-0.590001,-0.554548,-1.1283,-0.77361,-0.954744,-0.513986,-0.800476,-0.512847,-0.786278,-0.679035,-0.270078,-0.400249,-0.458382,-0.425521,-0.266269,-0.813436,-0.795083,-0.722605,-0.941942,-0.322855,-0.483533,-1.04976,-0.645668,-0.446894,-0.453028,-1.1619,-0.472078,-1.02617,-0.734092,-0.474665
